,conf,currYr,label,source,value,year,unit
0,82.0,1.0,Tangible assets,Tangible assets 4 21431 25298,21431,2018.0,£
1,94.0,0.0,Tangible assets,Tangible assets 4 21431 25298,25298,2017.0,£
2,95.0,1.0,Debtors,Debtors 5 43644 170159,43644,2018.0,£
3,95.0,0.0,Debtors,Debtors 5 43644 170159,170159,2017.0,£
4,95.0,1.0,Prepayments and accrued income,Prepayments and accrued income 6490 19612,6490,2018.0,£
5,94.0,0.0,Prepayments and accrued income,Prepayments and accrued income 6490 19612,19612,2017.0,£
6,95.0,1.0,Cash in hand,Cash in hand 13909 97685,13909,2018.0,£
7,94.0,0.0,Cash in hand,Cash in hand 13909 97685,97685,2017.0,£
8,85.0,1.0,Amounts falling due within one year,Amounts falling due within one year 6 67768 89457,67768,2018.0,£
9,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 6 67768 89457,89457,2017.0,£
10,95.0,1.0,NET CURRENT LIABILITIESASSETS,NET CURRENT LIABILITIESASSETS 3725 197999,3725,2018.0,£
11,83.0,0.0,NET CURRENT LIABILITIESASSETS,NET CURRENT LIABILITIESASSETS 3725 197999,197999,2017.0,£
12,92.0,1.0,LIABILITIES,LIABILITIES 17706 223297,17706,2018.0,£
13,92.0,0.0,LIABILITIES,LIABILITIES 17706 223297,223297,2017.0,£
14,96.0,1.0,Called up share capital,Called up share capital 89 89,89,2018.0,£
15,93.0,0.0,Called up share capital,Called up share capital 89 89,89,2017.0,£
16,95.0,1.0,Share premium,Share premium 199990 199990,199990,2018.0,£
17,95.0,0.0,Share premium,Share premium 199990 199990,199990,2017.0,£
18,89.0,1.0,Capital redemption reserve,Capital redemption reserve 21 21,21,2018.0,£
19,93.0,0.0,Capital redemption reserve,Capital redemption reserve 21 21,21,2017.0,£
20,92.0,1.0,Retained earnings,Retained earnings 182394 23197,182394,2018.0,£
21,92.0,0.0,Retained earnings,Retained earnings 182394 23197,23197,2017.0,£
22,93.0,1.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 17706 223297,17706,2018.0,£
23,94.0,0.0,SHAREHOLDERS FUNDS,SHAREHOLDERS FUNDS 17706 223297,223297,2017.0,£
