,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Tangible assets,Tangible assets 5 1284 1510,1284,2018.0,£
1,96.0,0.0,Tangible assets,Tangible assets 5 1284 1510,1510,2017.0,£
2,96.0,1.0,Stocks,Stocks 69246 65750,69246,2018.0,£
3,95.0,0.0,Stocks,Stocks 69246 65750,65750,2017.0,£
4,96.0,1.0,Debtors,Debtors 563 565,563,2018.0,£
5,96.0,0.0,Debtors,Debtors 563 565,565,2017.0,£
6,94.0,1.0,Cash at bank and in hand,Cash at bank and in hand 4425 5315,4425,2018.0,£
7,96.0,0.0,Cash at bank and in hand,Cash at bank and in hand 4425 5315,5315,2017.0,£
8,95.0,1.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 15195 5296,15195,2018.0,£
9,96.0,0.0,Creditors amounts falling due within one year,Creditors amounts falling due within one year 15195 5296,5296,2017.0,£
10,95.0,1.0,Net current assets,Net current assets 59039 66334,59039,2018.0,£
11,96.0,0.0,Net current assets,Net current assets 59039 66334,66334,2017.0,£
12,88.0,1.0,Total assets less current liabilities,Total assets less current liabilities 60323 67844,60323,2018.0,£
13,96.0,0.0,Total assets less current liabilities,Total assets less current liabilities 60323 67844,67844,2017.0,£
14,96.0,1.0,Creditors amounts falling due after more than one year,year  63083 62473,63083,2018.0,£
15,96.0,0.0,Creditors amounts falling due after more than one year,year  63083 62473,62473,2017.0,£
16,96.0,1.0,Net liabilitiesassets,Net liabilitiesassets 2760 5371,2760,2018.0,£
17,96.0,0.0,Net liabilitiesassets,Net liabilitiesassets 2760 5371,5371,2017.0,£
18,96.0,1.0,Called up share capital,Called up share capital 2 2,2,2018.0,£
19,97.0,0.0,Called up share capital,Called up share capital 2 2,2,2017.0,£
20,96.0,1.0,Profit and loss account,Profit and loss account 2762 5369,2762,2018.0,£
21,95.0,0.0,Profit and loss account,Profit and loss account 2762 5369,5369,2017.0,£
22,96.0,1.0,Shareholders deficitfunds,Shareholders deficitfunds 2760 5371,2760,2018.0,£
23,96.0,0.0,Shareholders deficitfunds,Shareholders deficitfunds 2760 5371,5371,2017.0,£
