,conf,currYr,label,source,value,year,unit
0,96.0,1.0,None Investment in subsidiary companies,None Investment in subsidiary companies 4 424560,4,2017.0,million
1,96.0,0.0,None Investment in subsidiary companies,None Investment in subsidiary companies 4 424560,424560,2016.0,million
2,96.0,1.0,Other receivables,Other receivables 5 43,5,2017.0,million
3,85.0,0.0,Other receivables,Other receivables 5 43,43,2016.0,million
4,96.0,1.0,Amounts owed by subsidiaries,Amounts owed by subsidiaries  6 116,6,2017.0,million
5,96.0,0.0,Amounts owed by subsidiaries,Amounts owed by subsidiaries  6 116,116,2016.0,million
6,94.0,1.0,Cash and cash equivalents,Cash and cash equivalents  7 106,7,2017.0,million
7,95.0,0.0,Cash and cash equivalents,Cash and cash equivalents  7 106,106,2016.0,million
8,96.0,1.0,Amounts owed to subsidiaries,Amounts owed to subsidiaries 6 932,6,2017.0,million
9,96.0,0.0,Amounts owed to subsidiaries,Amounts owed to subsidiaries 6 932,932,2016.0,million
10,96.0,1.0,Other payables,Other payables 5 60,5,2017.0,million
11,96.0,0.0,Other payables,Other payables 5 60,60,2016.0,million
12,96.0,1.0,Amounts owed to subsidiaries,Amounts owed to subsidiaries 6 30535,6,2017.0,million
13,96.0,0.0,Amounts owed to subsidiaries,Amounts owed to subsidiaries 6 30535,30535,2016.0,million
14,96.0,1.0,Ordinary shares,Ordinary shares 8 300,8,2017.0,million
15,96.0,0.0,Ordinary shares,Ordinary shares 8 300,300,2016.0,million
0,96.0,1.0,months or less. s,000s 2017 2016,2017,2017.0,million
1,96.0,0.0,months or less. s,000s 2017 2016,2016,2016.0,million
2,95.0,1.0,Cash at bank and in hand .,Cash at bank and in hand .  30283 45921,30283,2017.0,million
3,92.0,0.0,Cash at bank and in hand .,Cash at bank and in hand .  30283 45921,45921,2016.0,million
4,96.0,1.0,Shortterm deposits,Shortterm deposits 984 345,984,2017.0,million
5,94.0,0.0,Shortterm deposits,Shortterm deposits 984 345,345,2016.0,million
6,96.0,1.0,Cash and cash equivalents,Cash and cash equivalents 31267 46266,31267,2017.0,million
7,96.0,0.0,Cash and cash equivalents,Cash and cash equivalents 31267 46266,46266,2016.0,million
8,96.0,1.0,Currency of cash and cash equivalents s,Currency of cash and cash equivalents 000s 2017 2016,2017,2017.0,million
9,96.0,0.0,Currency of cash and cash equivalents s,Currency of cash and cash equivalents 000s 2017 2016,2016,2016.0,million
10,95.0,1.0,USD,USD  9955 2724,9955,2017.0,million
11,96.0,0.0,USD,USD  9955 2724,2724,2016.0,million
12,96.0,1.0,SEK,SEK 334 2289,334,2017.0,million
13,96.0,0.0,SEK,SEK 334 2289,2289,2016.0,million
14,96.0,1.0,Other .,Other . 1165 1044,1165,2017.0,million
15,95.0,0.0,Other .,Other . 1165 1044,1044,2016.0,million
16,96.0,1.0,Cash and cash equivalents,Cash and cash equivalents 31267 46266,31267,2017.0,million
17,95.0,0.0,Cash and cash equivalents,Cash and cash equivalents 31267 46266,46266,2016.0,million
18,96.0,1.0,Accounts payables are classified as current liabilities if payment is due within one year or less. If not they are presented as noncurrent liabilities.   . s,000s  2017 2016,2017,2017.0,million
19,95.0,0.0,Accounts payables are classified as current liabilities if payment is due within one year or less. If not they are presented as noncurrent liabilities.   . s,000s  2017 2016,2016,2016.0,million
20,96.0,1.0,Trade payables,Trade payables 7417 8686,7417,2017.0,million
21,93.0,0.0,Trade payables,Trade payables 7417 8686,8686,2016.0,million
22,95.0,1.0,Corporation tax .,Corporation tax . 3956 3088,3956,2017.0,million
23,45.0,0.0,Corporation tax .,Corporation tax . 3956 3088,3088,2016.0,million
24,96.0,1.0,Deferred revenue,Deferred revenue 6719 14019,6719,2017.0,million
25,96.0,0.0,Deferred revenue,Deferred revenue 6719 14019,14019,2016.0,million
26,95.0,1.0,Provisions for other liabilities,Provisions for other liabilities  87 58,87,2017.0,million
27,96.0,0.0,Provisions for other liabilities,Provisions for other liabilities  87 58,58,2016.0,million
28,96.0,1.0,Total trade and other payables,Total trade and other payables 18179 25851,18179,2017.0,million
29,96.0,0.0,Total trade and other payables,Total trade and other payables 18179 25851,25851,2016.0,million
30,92.0,1.0,Total current trade and other payables,Total current trade and other payables 18092 25793,18092,2017.0,million
31,95.0,0.0,Total current trade and other payables,Total current trade and other payables 18092 25793,25793,2016.0,million
0,47.0,1.0,Consolidated statement of profit or loss and comprehensive income  Consolidated statement of financial position,Consolidated statement of profit or loss and comprehensive income 91 Consolidated statement of financial position 92 3,92,2017.0,million
1,96.0,0.0,Consolidated statement of profit or loss and comprehensive income  Consolidated statement of financial position,Consolidated statement of profit or loss and comprehensive income 91 Consolidated statement of financial position 92 3,3,2016.0,million
0,96.0,1.0,Analysis of charge inthe year s,Analysis of charge inthe year 000s 2017 2016,2017,2017.0,million
1,96.0,0.0,Analysis of charge inthe year s,Analysis of charge inthe year 000s 2017 2016,2016,2016.0,million
2,96.0,1.0,None Current tax on profit for the year,None Current tax on profit for the year 7326 6318,7326,2017.0,million
3,96.0,0.0,None Current tax on profit for the year,None Current tax on profit for the year 7326 6318,6318,2016.0,million
4,95.0,1.0,Adjustment in respect of prior years,Adjustment in respect of prior years 63 228,63,2017.0,million
5,96.0,0.0,Adjustment in respect of prior years,Adjustment in respect of prior years 63 228,228,2016.0,million
6,96.0,1.0,Foreign tax on profit of subsidiaries for the current year,Foreign tax on profit of subsidiaries for the current year 728 656,728,2017.0,million
7,96.0,0.0,Foreign tax on profit of subsidiaries for the current year,Foreign tax on profit of subsidiaries for the current year 728 656,656,2016.0,million
8,96.0,1.0,Current tax,Current tax 7991 7202,7991,2017.0,million
9,96.0,0.0,Current tax,Current tax 7991 7202,7202,2016.0,million
10,96.0,1.0,Origination and reversal of temporary differences,Origination and reversal of temporary differences 5 10,5,2017.0,million
11,96.0,0.0,Origination and reversal of temporary differences,Origination and reversal of temporary differences 5 10,10,2016.0,million
12,85.0,1.0,Deferred tax,Deferred tax 5  92,5,2017.0,million
13,30.0,0.0,Deferred tax,Deferred tax 5  92,92,2016.0,million
14,96.0,1.0,Total tax charge in the year . .  ote  .,Total tax charge in the year . .  ote  . 7996 7294,7996,2017.0,million
15,96.0,0.0,Total tax charge in the year . .  ote  .,Total tax charge in the year . .  ote  . 7996 7294,7294,2016.0,million
16,96.0,1.0,Analysis of charge in the year  s,000s 2017 2016,2017,2017.0,million
17,96.0,0.0,Analysis of charge in the year  s,000s 2017 2016,2016,2016.0,million
18,96.0,1.0,Profit on ordinary activities before taxation,Profit on ordinary activities before taxation    33862  17176,33862,2017.0,million
19,0.0,0.0,Profit on ordinary activities before taxation,Profit on ordinary activities before taxation    33862  17176,17176,2016.0,million
20,96.0,1.0,Profit on ordinary activities at the standard rate of corporation tax,Profit on ordinary activities at the standard rate of corporation tax 6518 3435,6518,2017.0,million
21,96.0,0.0,Profit on ordinary activities at the standard rate of corporation tax,Profit on ordinary activities at the standard rate of corporation tax 6518 3435,3435,2016.0,million
22,94.0,1.0,Effect of different tax rates of subsidiaries operating in other jurisdictions .,Effect of different tax rates of subsidiaries operating in other jurisdictions . 353 419,353,2017.0,million
23,96.0,0.0,Effect of different tax rates of subsidiaries operating in other jurisdictions .,Effect of different tax rates of subsidiaries operating in other jurisdictions . 353 419,419,2016.0,million
24,96.0,1.0,Expenses not deductible for tax purposes,Expenses not deductible for tax purposes 383 150,383,2017.0,million
25,96.0,0.0,Expenses not deductible for tax purposes,Expenses not deductible for tax purposes 383 150,150,2016.0,million
26,96.0,1.0,Income not taxable for tax purposes,Income not taxable for tax purposes 26 188,26,2017.0,million
27,95.0,0.0,Income not taxable for tax purposes,Income not taxable for tax purposes 26 188,188,2016.0,million
28,96.0,1.0,Share based payment,Share based payment 847 3240,847,2017.0,million
29,95.0,0.0,Share based payment,Share based payment 847 3240,3240,2016.0,million
30,96.0,1.0,Adjustment in respect of prior years,Adjustment in respect of prior years 63 330,63,2017.0,million
31,96.0,0.0,Adjustment in respect of prior years,Adjustment in respect of prior years 63 330,330,2016.0,million
32,96.0,1.0,Group relief,Group relief 16 92,16,2017.0,million
33,91.0,0.0,Group relief,Group relief 16 92,92,2016.0,million
34,84.0,1.0,Total tax charge for the year,Total tax charge for the year 7996  7294,7996,2017.0,million
35,61.0,0.0,Total tax charge for the year,Total tax charge for the year 7996  7294,7294,2016.0,million
