,conf,currYr,label,source,value,year,unit
0,80.0,1.0,Notes,Notes 000 000 000 000,000,2017.0,£'000
1,31.0,0.0,Notes,Notes 000 000 000 000,000,2016.0,£'000
2,92.0,1.0,Intangible assets,Intangible assets 10 3140 3653,3140,2017.0,£'000
3,96.0,0.0,Intangible assets,Intangible assets 10 3140 3653,3653,2016.0,£'000
4,94.0,1.0,Tangible assets,Tangible assets 11 561 446,561,2017.0,£'000
5,96.0,0.0,Tangible assets,Tangible assets 11 561 446,446,2016.0,£'000
6,87.0,1.0,Debtors,Debtors 13 5610 5375,5610,2017.0,£'000
7,94.0,0.0,Debtors,Debtors 13 5610 5375,5375,2016.0,£'000
8,96.0,1.0,Cash at bank,Cash at bank 3177 2368,3177,2017.0,£'000
9,96.0,0.0,Cash at bank,Cash at bank 3177 2368,2368,2016.0,£'000
10,95.0,1.0,Amounts falling due within one year,Amounts falling due within one year 14 3439 2633,3439,2017.0,£'000
11,96.0,0.0,Amounts falling due within one year,Amounts falling due within one year 14 3439 2633,2633,2016.0,£'000
12,96.0,1.0,NET CURRENT ASSETS,NET CURRENT ASSETS 5348 5110,5348,2017.0,£'000
13,88.0,0.0,NET CURRENT ASSETS,NET CURRENT ASSETS 5348 5110,5110,2016.0,£'000
14,94.0,1.0,LIABILITIES,LIABILITIES 9049 9209,9049,2017.0,£'000
15,95.0,0.0,LIABILITIES,LIABILITIES 9049 9209,9209,2016.0,£'000
16,92.0,1.0,Amounts falling due after more than one year,year 15 3296,15,2017.0,£'000
17,94.0,0.0,Amounts falling due after more than one year,year 15 3296,3296,2016.0,£'000
18,94.0,1.0,ACCRUALS AND DEFERRED INCOME,ACCRUALS AND DEFERRED INCOME 19 3819,19,2017.0,£'000
19,0.0,0.0,ACCRUALS AND DEFERRED INCOME,ACCRUALS AND DEFERRED INCOME 19 3819,3819,2016.0,£'000
20,96.0,1.0,Called up share capital,Called up share capital 20 302,20,2017.0,£'000
21,96.0,0.0,Called up share capital,Called up share capital 20 302,302,2016.0,£'000
22,93.0,1.0,Share premium,Share premium 21 9388,21,2017.0,£'000
23,94.0,0.0,Share premium,Share premium 21 9388,9388,2016.0,£'000
