,conf,currYr,label,source,value,year,unit
0,96.0,1.0,Notes,Notes 2018 2017,2018,2018.0,£
1,96.0,0.0,Notes,Notes 2018 2017,2017,2017.0,£
2,95.0,1.0,Property plant and equipment,Property plant and equipment 6144 7700,6144,2018.0,£
3,76.0,0.0,Property plant and equipment,Property plant and equipment 6144 7700,7700,2017.0,£
4,95.0,1.0,Inventories,Inventories 10766 5751,10766,2018.0,£
5,96.0,0.0,Inventories,Inventories 10766 5751,5751,2017.0,£
6,95.0,1.0,Trade and other receivables,Trade and other receivables 9698 12117,9698,2018.0,£
7,96.0,0.0,Trade and other receivables,Trade and other receivables 9698 12117,12117,2017.0,£
8,96.0,1.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 14687 16046,14687,2018.0,£
9,96.0,0.0,Trade and other payables amounts falling due within one,Trade and other payables amounts falling due within one 14687 16046,16046,2017.0,£
10,96.0,1.0,Net current assets,Net current assets 5668 1822,5668,2018.0,£
11,93.0,0.0,Net current assets,Net current assets 5668 1822,1822,2017.0,£
12,96.0,1.0,Total assets less current liabilities,Total assets less current liabilities 11812 9522,11812,2018.0,£
13,95.0,0.0,Total assets less current liabilities,Total assets less current liabilities 11812 9522,9522,2017.0,£
14,92.0,1.0,Trade and other payables amounts falling due after more than one year,Trade and other payables amounts falling due after more than one year 13642 11825,13642,2018.0,£
15,96.0,0.0,Trade and other payables amounts falling due after more than one year,Trade and other payables amounts falling due after more than one year 13642 11825,11825,2017.0,£
16,96.0,1.0,Net liabilities,Net liabilities 1830 2303,1830,2018.0,£
17,14.0,0.0,Net liabilities,Net liabilities 1830 2303,2303,2017.0,£
18,95.0,1.0,Called up share capital,Called up share capital 125 125,125,2018.0,£
19,94.0,0.0,Called up share capital,Called up share capital 125 125,125,2017.0,£
20,95.0,1.0,Retained earnings,Retained earnings 1955 2428,1955,2018.0,£
21,93.0,0.0,Retained earnings,Retained earnings 1955 2428,2428,2017.0,£
22,96.0,1.0,Shareholders funds,Shareholders funds 1830 2303,1830,2018.0,£
23,92.0,0.0,Shareholders funds,Shareholders funds 1830 2303,2303,2017.0,£
