,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Current assets,Current assets  410 4381,410,2018.0,£
1,96.0,0.0,Current assets,Current assets  410 4381,4381,2017.0,£
2,95.0,1.0,. Creditors amounts falling due within on year,. Creditors amounts falling due within on year 2469 3057,2469,2018.0,£
3,96.0,0.0,. Creditors amounts falling due within on year,. Creditors amounts falling due within on year 2469 3057,3057,2017.0,£
4,96.0,1.0,Net current liabilitiesassets., Net current liabilitiesassets.  2059 1324,2059,2018.0,£
5,93.0,0.0,Net current liabilitiesassets., Net current liabilitiesassets.  2059 1324,1324,2017.0,£
6,96.0,1.0,Accruals and deferred income,Accruals and deferred income  1320 1320,1320,2018.0,£
7,96.0,0.0,Accruals and deferred income,Accruals and deferred income  1320 1320,1320,2017.0,£
8,96.0,1.0,. Mr L  Reed,. Mr L  Reed 2864 30583 27707 12,27707,2018.0,£
9,96.0,0.0,. Mr L  Reed,. Mr L  Reed 2864 30583 27707 12,12,2017.0,£
10,96.0,1.0,Mr L. Reed, Mr L. Reed  25930 23066 2864,23066,2018.0,£
11,96.0,0.0,Mr L. Reed, Mr L. Reed  25930 23066 2864,2864,2017.0,£
