,conf,currYr,label,source,value,year,unit
0,95.0,1.0,Tangible assets .,Tangible assets 8. 368 605,368,2017.0,£’000
1,96.0,0.0,Tangible assets .,Tangible assets 8. 368 605,605,2016.0,£’000
2,96.0,1.0,Deferred tax,Deferred tax 10 213 183,213,2017.0,£’000
3,96.0,0.0,Deferred tax,Deferred tax 10 213 183,183,2016.0,£’000
4,96.0,1.0,Total noncurrent assets,Total noncurrent assets 12528 12578,12528,2017.0,£’000
5,96.0,0.0,Total noncurrent assets,Total noncurrent assets 12528 12578,12578,2016.0,£’000
6,96.0,1.0,Amounts owed from group undertakings,Amounts owed from group undertakings 14 6616 6826,6616,2017.0,£’000
7,96.0,0.0,Amounts owed from group undertakings,Amounts owed from group undertakings 14 6616 6826,6826,2016.0,£’000
8,36.0,1.0,Deferred tax,Deferred tax 10  2 20,2,2017.0,£’000
9,96.0,0.0,Deferred tax,Deferred tax 10  2 20,20,2016.0,£’000
10,93.0,1.0,Cash and cash equivalents .  .  .,Cash and cash equivalents .  .  . 1176 1622,1176,2017.0,£’000
11,96.0,0.0,Cash and cash equivalents .  .  .,Cash and cash equivalents .  .  . 1176 1622,1622,2016.0,£’000
12,96.0,1.0,Total current assets,Total current assets 15326 14305,15326,2017.0,£’000
13,96.0,0.0,Total current assets,Total current assets 15326 14305,14305,2016.0,£’000
14,96.0,1.0,Total assets,Total assets 27854 26883,27854,2017.0,£’000
15,94.0,0.0,Total assets,Total assets 27854 26883,26883,2016.0,£’000
16,96.0,1.0,Group Borrowings .  .  .,Group Borrowings .  .  . 14 819  787,819,2017.0,£’000
17,52.0,0.0,Group Borrowings .  .  .,Group Borrowings .  .  . 14 819  787,787,2016.0,£’000
18,96.0,1.0,Provisions for liabilities,Provisions for liabilities 11 930 789,930,2017.0,£’000
19,96.0,0.0,Provisions for liabilities,Provisions for liabilities 11 930 789,789,2016.0,£’000
20,96.0,1.0,Total noncurrent liabilities,Total noncurrent liabilities 1749 1576,1749,2017.0,£’000
21,96.0,0.0,Total noncurrent liabilities,Total noncurrent liabilities 1749 1576,1576,2016.0,£’000
22,96.0,1.0,Trade and other payables,Trade and other payables 9 2345 2519,2345,2017.0,£’000
23,96.0,0.0,Trade and other payables,Trade and other payables 9 2345 2519,2519,2016.0,£’000
24,96.0,1.0,Amounts owed to group undertakings,Amounts owed to group undertakings 14 10258 8982,10258,2017.0,£’000
25,95.0,0.0,Amounts owed to group undertakings,Amounts owed to group undertakings 14 10258 8982,8982,2016.0,£’000
26,96.0,1.0,Total current liabilities,Total current liabilities 12603 11501,12603,2017.0,£’000
27,96.0,0.0,Total current liabilities,Total current liabilities 12603 11501,11501,2016.0,£’000
28,96.0,1.0,Total liabilities . a .,Total liabilities . a . 14352 13077,14352,2017.0,£’000
29,95.0,0.0,Total liabilities . a .,Total liabilities . a . 14352 13077,13077,2016.0,£’000
30,96.0,1.0,Net assets,Net assets 13502 13806,13502,2017.0,£’000
31,96.0,0.0,Net assets,Net assets 13502 13806,13806,2016.0,£’000
32,96.0,1.0,Share capital  .  .,Share capital  .  . 12 3754  3754,3754,2017.0,£’000
33,0.0,0.0,Share capital  .  .,Share capital  .  . 12 3754  3754,3754,2016.0,£’000
34,96.0,1.0,Capital contribution,Capital contribution 819 819,819,2017.0,£’000
35,96.0,0.0,Capital contribution,Capital contribution 819 819,819,2016.0,£’000
36,96.0,1.0,Retained earnings,Retained earnings 8929 9233,8929,2017.0,£’000
37,96.0,0.0,Retained earnings,Retained earnings 8929 9233,9233,2016.0,£’000
38,95.0,1.0,Total shareholders funds,Total shareholders funds 13502 13806,13502,2017.0,£’000
39,96.0,0.0,Total shareholders funds,Total shareholders funds 13502 13806,13806,2016.0,£’000
